품번,카테고리,세부항목,제품명,리뷰내용,별점,가격,이미지,링크
1060211,클렌징,None,바세린 모이스처라이징 클렌징 밀크 140 ml,순해서 쓰기 편한듯해요유명한 제품이라 구매해 봤는데만족해요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20250311/thumbnail/850/QGjtoQh4Tv8bUcOEAchc1060211_00_01QGjtoQh4Tv8bUcOEAchc.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1060211&recmYn=N
1060211,클렌징,None,바세린 모이스처라이징 클렌징 밀크 140 ml,오 넘 촉촉함 오천원 가성비 보물득템,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20250311/thumbnail/850/QGjtoQh4Tv8bUcOEAchc1060211_00_01QGjtoQh4Tv8bUcOEAchc.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1060211&recmYn=N
1060211,클렌징,None,바세린 모이스처라이징 클렌징 밀크 140 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20250311/thumbnail/850/QGjtoQh4Tv8bUcOEAchc1060211_00_01QGjtoQh4Tv8bUcOEAchc.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1060211&recmYn=N
1060211,클렌징,None,바세린 모이스처라이징 클렌징 밀크 140 ml,클렌징밀크 잘쓰는데 부드럽게 세안 잘되서 추천합니다,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20250311/thumbnail/850/QGjtoQh4Tv8bUcOEAchc1060211_00_01QGjtoQh4Tv8bUcOEAchc.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1060211&recmYn=N
1060211,클렌징,None,바세린 모이스처라이징 클렌징 밀크 140 ml,재구매템입니다가성비 최고,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20250311/thumbnail/850/QGjtoQh4Tv8bUcOEAchc1060211_00_01QGjtoQh4Tv8bUcOEAchc.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1060211&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,"약산성 제품이라 원래 거품은 잘 안나고 미끄덩~ 할 줄 알았는데 너무 그렇진 않습니다. 이와대비되게 동국제약 초록색 클렌징 젤이 정말 거품이 안나와서 씻기는지 모르는제품이였거든요. 근데 이친구는 약산성제품이고 거품도 잘 나서 괜찮습니다.제가 목에도 선크림을 바르는 편인데 매번 도브비누바로 관리를 하니까 목의 피부가 빨갛더라구요. 그래서 약산성 거품으로 관리해주고 각질패드로 관리하니 목피부가 많이 고와졌습니다.냄새는 좋은냄새는 아니고 살짝 빨래비누향 있어요냄새를 차라리 무향으로 만들거나 도브향 처럼 비누향을 추가하든 개선했음 좋겠어요 ~! 그래도 가격 2,000원이면 추천드려요.",5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,폼클렌징 다써서 다이소중에 제일 리뷰많이달린 제품 샀네요왠걸 너무순하고좋아요  세안후 기분히좋네요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,기존에 대용량이라는거 구매햇는데 더 가성비잇는거 찾아서 좋네요 이친구는 세정력좋기를 기대합니다.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,다 쓰고 두번째 사서 쓰는거예요. 화장 후에 1차 클렌징 간단하게 하고 이것만 사용해도 충분히 다 잘 지워지고 세정력도 좋아요! 약산성이라고 되어있어서 써봤는데 가격도 너무 저렴하고 다른 클렌징 살 생각 안 들정도로 제 값 이상 하는 제품이라고 생각합니다!,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,그냥 아침에 간단하게 세안하려고 써요! 한통 쓰고 다시 쓰는 중거품은 많이 안 나는데 엄청 순한 거 같아용,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,ㄷ 쇼 ㅕㅐㅠㅑㅅㅊㅅㄷ춀 ㅗㅑ ㅙㅠㅕㅅㅌㅅㅈ쳥 하 ㅘ ㅏʚ˘◡˘ɞ ღ’ᴗ‘ღ  ㅕㄹ쳓ㅊ셔,4,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,펌클렌징 떨어졌는데 상품평 좋아서 구매했어요 순하고 좋아요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,사춘기 예민한 딸을 위해 구매했어요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,좋아요! 냄새도 괜찮고 세정력도 좋고 양도 많아서 잘 쓰는중이에요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,잘 사용하고 있어요.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,잘받았습니다 감사합니다,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,제일 가성비 넘치는 제품,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,부드럽고 세정후 깔끔하고 좋아요.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,좋아여 데일리로쓰기좋아여,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,좋은상품 감사합니다.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,엄청 순하고 약산성인데다가 매우 저렴해서 몸에 무기자차 썬크림 바를때 지워주려고 샀어용 진짜 혜자템!! 추천합니당,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,썬크림 잘 지워져요 가성비 최고,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,약산성 폼클렌징은 항상 필요한데 무난하게 사용하기 너무 좋은 제품이네요. 거품도 부드럽고 세정력도 적당해서 데일리 클렌저에요. 향도 은은하고 다른 기능성 성분은 없지만 딱 필요한 기능에 충실한 순한 제품입니다.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,"저자극이라 구매했는데요,저는 세안할 때 무척 따가움을 느꼈습니다.제 피부가 악건성이고 평소에 에센스, 로션을 바를 때도 따가움을 느끼는 피부이기는 합니다.리뷰도 많고 순하다고 해서 구매했는데요,저같은 피부에는 무엇을 사용해야 할지…그래도 세안 후에 당기거나 건조하지는 않습니다.",5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,좋아요 저렴하게 잘샀어요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,이가격인데 이 퀄리티면 말해 뭐해요 완전 좋아요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,오 가성비 굿 착하고좋아요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1035081,클렌징,None,약산성 ph클렌징 폼 150 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20260118/review/300/hLWodeSY0XlrTY2NVoashLWodeSY0XlrTY2NVoas.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1035081&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,아직 안 써 봤지만 가성비가 좋아서 후기가 좋아서 사람들을 많이 구매해서 결정해서 샀습니다.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,클렌징오일 이걸로 정착했습니다. 용량은 적지만 마스카라 아이라이너 다 잘 지워지고 자극적이지도 않아 매우 추천 드립니다.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,좋아요 비알티씨는 믿고 항상 사는 중입니다 포인트도 좋긴한데 이친구가 메이크업 지울 때 좋네요 ㅎㅎ,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,화장 진짜 잘 지워져요!모든 어일에서 느끼다시피 유화해서 피지가 빠지고 이런 건 잘 모르겠고…유분이랑 메이크업 지우기에 딱이에요 양이 적어서 많이 쟁여놔야겠어요다이소에서 사본 오일 상품 중 젤 메이크업 잘 지워지는 듯여,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,늘 사용하던거라 여기서 사봅니다 지성인데 좋아요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,세정력 쩔고 엄청 순한가봐요. 트러블이나 피부 뒤집어 진작 없어요! 눈에 들어가면 따갑지도 않고 생각보다 잘 쓰고 있어요!,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,"다이소 리뷰는 잘 안남겨본거같은데(아마도 처음)이 제품은 계속 쓰고싶어서 사라지지말라고 응원의 마음으로 리뷰 남깁니다! 실제로 첫구매하고 1주일인가 안돼서 하나 더 샀어요 ㅋㅋㅋㅋㅋ화장 지우는게 오히려 화장하는것보다 귀찮은 저로써는 립앤아이리무버 따로 사기 싫어서 ㅋㅋㅋㅋ 원툴로 끝내는데클렌징티슈, 클렌징워터, 클렌징밤, 클렌징오일 이거저거 써본것중에클렌징오일 중에 1순위로 좋다 생각합니다•세정력 ★★★★ (너무 뻑뻑하지 않은 오일, 점도 있어서 얼굴 문지르고 유화 단계까지 잘 얼굴에 있고 눈화장 피부화장 큰 노력없이 잘 녹임)•사용후만족도 ★★★★☆(오히려 지성이라면, 수부지 지성일 확률이 높아서 웬만하면 클렌징오일 쓰는게 더 좋다지만... 클렌징오일쓰면 특유의 미끌거림이 싫어서 클렌징오일 안쓰는 지성분들도 넘넘 만족하면서 쓰기 좋은제품. 세안하고 나면 미끌없고 촉촉함.. 진짜 다이소 가성비이런게 아니라 이건 걍 좋음..)•가격 ★★★★☆ (이 후기 쓰면서 갑자기 제품 안만들까봐 걱정되서 또 더 사둬야겠다 마음먹음)",5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,양쪽 뺨에 한번씩 펌프하고 롤링 하고 닦아냅니다.  양이 꽤 많아서 오래쓸 수 있어요. 색조도 잘 지워지는 편입니다.,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,사용하던 오일도 있긴한데 하나 더 사봤어요. 이 제품은 오일임에도 엄청 가벼운 느낌이예요. 발림도 가볍고 세정력은 갠차나요. 제가 짙은 화장을 하는 편은 아니라서..그리고 늘 오일폼 이후 클린징폼도 사용하는 편이라 세정엔 문제 없어요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,솔직히 반심반의 하고 다이소 클렌징 오일 중 제일 잘 나가는 거 사봤는데 정말 이 가격에 이 퀄리티 라는게 믿겨지지 않을 정도로 너무 좋아요! 자극도 없고 세안 후 당기거나 하지 않고 오히려 부드럽게 매끈한 깐 달걀 피부 처럼 되고너무 만족스럽습니다 앞으로 다이소에서 클렌징 오일 자주 살 것 같아요!,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,가성비 최강 클렌징오일 제발 단종되지마..,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,클렌징이 잘 돼서 좋아요,4,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,재구매,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,모든 면에서 대 만족입니다  굿!~b,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,크기가 아담해서 여행 시 챙기기 편하고 세정력도 좋아요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,민감성이라 그런지 자극이 조금 있긴해요그래도 세정력이 좋아서 화장진하게 한날은 꼭 씁니다,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,이중세안할때 1차로 사용하는데  모공이 확실히 작아지는 효과를 보고있어요,5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
1051352,클렌징,None,BRTC 스킨 랩 퓨리파잉 클렌징 오일 100 ml,"엄청 좋다~~!! 이건 아니지만 무난하게 사용하기 좋은거같고, 여행다닐때 쳉겨다니기 좋은거같아서 구매했어요!!",5,"3,000원",https://cdn.daisomall.co.kr/file/resize/PD/20240226/thumbnail/850/1XsEg25kgvetjWRCChuz1051352_00_011XsEg25kgvetjWRCChuz.jpg,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1051352&recmYn=N
